SampleName,Phylogroup,Subphylogroup,Lineage,NewTreeTipLabel,type,subtype,GeneCount,GeneNames
7PB4K_16YC55,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4K_16YC56,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC56,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_16YC57,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4K_16YC57,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC57,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4K_16YC57,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
7PB4K_16YC57,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4K_16YC58,D,D.1,acera85,Family 7 - Adult 2 - Lineage 85 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4K_16YC58,D,D.1,acera85,Family 7 - Adult 2 - Lineage 85 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC58,D,D.1,acera85,Family 7 - Adult 2 - Lineage 85 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
7PB4K_16YC58,D,D.1,acera85,Family 7 - Adult 2 - Lineage 85 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
7PB4K_16YC59,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4K_16YC59,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC59,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4K_16YC59,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
7PB4K_16YC59,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4K_16YC60,K,K.2,acera60,Family 7 - Adult 2 - Lineage 60 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
7PB4K_16YC61,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC61,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_16YC63,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4K_16YC63,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC63,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4K_16YC63,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
7PB4K_16YC63,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4K_16YC64,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4K_16YC64,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC64,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4K_16YC64,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
7PB4K_16YC64,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4K_16YC65,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC65,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_16YC66,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC66,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_16YC67,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC67,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_16YC68,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4K_16YC68,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC68,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4K_16YC68,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
7PB4K_16YC68,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4K_16YC69,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC69,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_Z01_19_23YDC_B719,K,K.1.2,acera4,Family 7 - Adult 2 - Lineage 4 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas8e_I-E_5;Cas__cse2gr11_I-E_6;Cas__cas5_I-E_13;Cas__cas3_I_2;Cas__cas1_I-E_1;Cas__cas2_I-E_1;Cas__cas7_I-E_16;Cas__cas6e_I_II_III_IV_V_VI_3
7PB4K_Z01_20_23YDC_B820,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_Z01_20_23YDC_B820,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_Z01_21_23YDC_B921,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_Z01_21_23YDC_B921,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_Z01_22_23YDC_B1022,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_Z01_22_23YDC_B1022,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_Z01_24_23YDC_B1123,D,D.1,acera85,Family 7 - Adult 2 - Lineage 85 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4K_Z01_24_23YDC_B1123,D,D.1,acera85,Family 7 - Adult 2 - Lineage 85 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_Z01_24_23YDC_B1123,D,D.1,acera85,Family 7 - Adult 2 - Lineage 85 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
7PB4K_Z01_24_23YDC_B1123,D,D.1,acera85,Family 7 - Adult 2 - Lineage 85 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
7PB4N_16YC25,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC25,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC26,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC26,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC27,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC27,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC28,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC28,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC29,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC29,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC30,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC30,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC31,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC31,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC32,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC32,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC34,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC34,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC37,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC37,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC38,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC38,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC39,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,AbiQ,AbiQ,1,AbiQ__AbiQ
7PB4N_16YC39,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC39,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC40,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,AbiQ,AbiQ,1,AbiQ__AbiQ
7PB4N_16YC40,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC40,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,PD-T4-9,PD-T4-9,2,PD-T4-9__PD-T4-9_C;PD-T4-9__PD-T4-9_A
7PB4N_16YC40,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,PsyrTA,PsyrTA,2,PsyrTA__PsyrT;PsyrTA__PsyrA
7PB4N_16YC40,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_I,3,RM__Type_I_REases;RM__Type_I_S;RM__Type_I_MTases
7PB4N_16YC40,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC40,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4N_16YC41,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,AbiQ,AbiQ,1,AbiQ__AbiQ
7PB4N_16YC41,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC41,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,PD-T4-9,PD-T4-9,2,PD-T4-9__PD-T4-9_C;PD-T4-9__PD-T4-9_A
7PB4N_16YC41,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,PsyrTA,PsyrTA,2,PsyrTA__PsyrT;PsyrTA__PsyrA
7PB4N_16YC41,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_I,3,RM__Type_I_REases;RM__Type_I_S;RM__Type_I_MTases
7PB4N_16YC41,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC41,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4N_16YC42,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC42,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC43,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC43,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC45,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4N_16YC45,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC45,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4N_16YC45,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
7PB4N_16YC45,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4N_16YC46,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_16YC46,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_16YC48,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4N_16YC48,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas1_I-E_1;Cas__cas2_I-E_1;Cas__cas8e_I-E_5;Cas__cse2gr11_I-E_6;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas5_I-E_13;Cas__cas3_I_2;Cas__cas7_I-E_16
7PB4N_16YC48,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4N_16YC48,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
7PB4N_16YC48,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,PsyrTA,PsyrTA,1,PsyrTA__PsyrA
7PB4N_16YC48,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_I,3,RM__Type_I_MTases;RM__Type_I_REases;RM__Type_I_S
7PB4N_16YC48,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4N_Z01_17_23YDC_B517,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_Z01_17_23YDC_B517,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4N_Z01_18_23YDC_B618,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4N_Z01_18_23YDC_B618,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH73,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH73,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH77,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH77,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH78,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH78,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH79,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH79,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH80,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH80,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH81,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH81,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH82,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH82,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH83,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH83,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH84,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH84,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH85,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH85,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH86,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH86,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH87,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH87,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH88,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH88,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH89,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH89,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH92,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH92,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH95,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH95,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1C_25YH96,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1C_25YH96,E,E.1,acera74,Family 8 - Child 2 - Lineage 74 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1F_25YH1,F,F.3,acera72,Family 8 - Child 2 - Lineage 72 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1F_25YH1,F,F.3,acera72,Family 8 - Child 2 - Lineage 72 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1F_25YH10,F,F.3,acera72,Family 8 - Child 2 - Lineage 72 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1F_25YH10,F,F.3,acera72,Family 8 - Child 2 - Lineage 72 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
8AB1F_25YH11,H,H.2,acera6,Family 8 - Child 2 - Lineage 6 - TP1,AbiD,AbiD,1,AbiD__AbiD
8AB1F_25YH11,H,H.2,acera6,Family 8 - Child 2 - Lineage 6 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
8AB1F_25YH11,H,H.2,acera6,Family 8 - Child 2 - Lineage 6 - TP1,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
8AB1F_25YH11,H,H.2,acera6,Family 8 - Child 2 - Lineage 6 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
8AB1F_25YH11,H,H.2,acera6,Family 8 - Child 2 - Lineage 6 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
8AB1F_25YH12,A,A.3,acera73,Family 8 - Child 2 - Lineage 73 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
