SampleName,type,subtype,protein
4AA1K_X1395,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2F_S1C03,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AB1K_X0307,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1F_X1144,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
8AC1C_25YC7,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2C_X1102,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1N_S1B47,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1C_X0610,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3N_24YB27,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3K_24YB51,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA4C_24YD78,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3AB2N_X0749,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1065,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0805,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0855,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1015,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
7PB4K_16YC58,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1F_S1A17,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1C_X0604,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1071,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0795,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1N_PN42,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN17,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4AA1K_X1531,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN77,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2C_X0932,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN04,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1058,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0869,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA4N_24YD40,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1012,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2N_X0987,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1F_X1138,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1K_S1C53,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2F_S1C22,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1C_X0618,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2N_X0978,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0865,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2N_X0981,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0851,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2N_X0974,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0867,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3C_24YB88,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2N_X0938,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2F_S1B63,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0822,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1N_PN49,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1N_X1162,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB3F_23YAC1,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0816,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2C_X0957,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN27,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3K_24YB49,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0773,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3C_24YB73,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2F_S1B64,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA1N_X0516,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN94,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN14,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2C_S1A86,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA1N_X0517,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2N_X0944,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2N_X0966,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1016,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2C_X0930,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1N_PN38,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2F_S1C01,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2F_S1C23,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA4N_24YD28,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB3F_23YAC4,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2N_X0979,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN02,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1C_S1D02,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2N_X0990,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1N_S1B28,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1K_S1C54,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2C_X1124,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2N_X0983,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3C_24YB74,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4AA1K_X1546,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1N_PN47,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1N_PN61,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA1N_X0526,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1072,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2N_S1D60,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2F_S1B58,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1018,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1C_X0634,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN83,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0809,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5AA1F_X1126,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2K_S1A64,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN30,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2C_X1104,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2C_S1A84,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1F_S1A10,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1061,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA4N_24YD29,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN75,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0791,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3K_24YB57,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3K_24YB71,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA3N_Z05_27_16YB_D327,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1C_X0646,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2C_X1106,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2N_S1C78,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1052,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0866,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1K_S1C69,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0807,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1N_S1B31,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2C_X0933,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN22,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2F_S1C05,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0802,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1N_S1B43,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1F_X1131,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0783,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0792,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2F_S1B70,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1F_X1142,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1K_S1C59,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2C_X1117,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1N_X1171,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1N_X1172,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2K_S1A58,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA3C_Z05_46_16YB_E746,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1C_X0608,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3C_24YB79,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1F_X0336,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1F_X0380,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0777,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2C_X0951,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2C_X1116,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2F_X0738,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA3N_Z01_44_23YDC_D844,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA3N_9YD37,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1008,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0801,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1069,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2F_S1B68,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1019,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3K_24YB62,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1C_S1D12,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0849,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA3K_9YD57,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN03,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1C_X0637,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1N_S1B34,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2N_X0970,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1002,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2C_X1118,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA1N_X0522,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1011,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0794,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA3C_Z05_25_16YB_F1125,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0872,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1F_S1A13,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0780,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0863,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB3N_23YAC11,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0817,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2C_X0926,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN16,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2K_S1A70,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0803,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1C_X0649,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1N_S1B38,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1070,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA1N_X0527,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0804,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2F_S1C24,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2F_S1B50,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2N_X0948,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2F_S1C04,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1K_X1247,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN80,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1055,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2F_S1C11,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1C_X0645,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0853,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA1F_AF10,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1063,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA3N_9YD27,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2K_X0823,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2F_S1B49,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN93,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1F_X1140,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1F_X0342,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN73,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0782,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2N_S1C85,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA4C_24YD64,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA3C_Z05_48_16YB_E948,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1K_S1C61,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA3K_23YBC18,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1020,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2C_S1B85,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1F_X1127,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB3C_23YAC15,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2N_X0963,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1N_S1B37,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2N_X0940,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2F_S1B52,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN71,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA3C_Z05_45_16YB_E545,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1F_X1128,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN74,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1K_S1C50,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1110,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0789,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA1N_X0225,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0790,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN18,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN24,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2C_X1108,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1024,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1057,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB3F_23YAC6,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2AA1N_X0230,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1C_X0660,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN87,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB2F_S1B65,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2F_X0856,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN29,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1C_X0642,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0786,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2C_X0779,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1N_S1B46,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1K_X0278,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2N_X0977,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
8PA3N_25YE45,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN72,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2F_X1066,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1017,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA1N_PN63,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PB3N_23YAC8,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA4C_24YD63,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3N_24YB35,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA1K_X0288,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
7PA3N_X1738,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3K_24YB61,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN21,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2K_S1A67,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
3PA2N_X0995,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1F_X1148,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
1PA2F_X0727,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2K_X1021,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA3F_Z05_13_16YB_C113,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PA1N_X1164,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
4PA2C_X1119,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PA3C_Z05_54_16YB_G1054,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
5PB3F_24YB13,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
2PB1F_S1A18,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
6PA1N_PN08,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
0CC2F_S1C10,Lamassu-Fam,Lamassu-Fam,Lamassu-Fam__LmuA_effector_hypothetical
